"","request_creation_time","request_status","passengers_vol","origin_lat","origin_lng","origin_zone","destination_lat","destination_lng","destination_zone","service"
"143",2026-02-01 16:54:04.198,"Seat Unavailable",1,26.77015,37.94536,"02_Hegar",26.6243598,37.9163406,"01_AlUla_Main_Zone","B2C"
"144",2026-02-01 16:49:25.323,"Seat Unavailable",1,26.77015,37.94536,"02_Hegar",26.6243598,37.9163406,"01_AlUla_Main_Zone","B2C"
"145",2026-02-01 15:48:21.464,"Not Accepted",1,26.6031309803464,37.9487708956003,"01_AlUla_Main_Zone",26.6250159,37.9153868,"01_AlUla_Main_Zone","B2C"
"146",2026-02-01 14:54:44.296,"Not Accepted",1,26.6031391,37.929482,"01_AlUla_Main_Zone",26.52485,37.98099,"01_AlUla_Main_Zone","B2C"
"147",2026-02-01 14:24:18.139999,"Completed",4,26.6034019814756,37.9387283697724,"01_AlUla_Main_Zone",26.6022103511403,37.9238468036056,"01_AlUla_Main_Zone","B2C"
"148",2026-02-01 14:12:21.707,"Completed",2,26.6023356602728,37.9237945005298,"01_AlUla_Main_Zone",26.6034059,37.9383602,"01_AlUla_Main_Zone","B2C"
"149",2026-02-01 13:31:07.148,"Seat Unavailable",1,26.659978,38.001388,"Fursan BP",26.69008,37.9834,"Fursan BP","B2C"
"150",2026-02-01 13:25:29.488,"Completed",2,26.664543675825,37.9054046985014,"01_AlUla_Main_Zone",26.77015,37.94536,"02_Hegar","B2C"
"151",2026-02-01 13:03:30.967,"Completed",2,26.676728,37.9083988,"01_AlUla_Main_Zone",26.663606,37.9034288,"01_AlUla_Main_Zone","B2C"
"152",2026-02-01 11:13:50.171,"Other Error",1,26.6306972586244,37.9132379963994,"01_AlUla_Main_Zone",26.667274,37.907424,"01_AlUla_Main_Zone","B2C"
"153",2026-02-01 05:55:33.929999,"Not Accepted",2,26.62959,37.92347,"01_AlUla_Main_Zone",26.537852,37.97021,"01_AlUla_Main_Zone","B2C"
"154",2026-02-01 04:29:22.088,"Seat Unavailable",4,26.761968,37.859067,"02_Hegar",26.6646413,37.9052238,"01_AlUla_Main_Zone","B2C"
"155",2026-02-01 02:56:22.146999,"Not Accepted",1,26.6070565368747,37.924492880702,"01_AlUla_Main_Zone",26.5673122,37.9645735,"01_AlUla_Main_Zone","B2C"
"156",2026-01-31 18:07:08.496,"Not Accepted",1,26.6462393628523,37.9058746621013,"01_AlUla_Main_Zone",26.6107518,37.9221067,"01_AlUla_Main_Zone","B2C"
"157",2026-01-31 17:53:39.709,"Completed",2,26.676507142301,37.9096518829465,"01_AlUla_Main_Zone",26.69008,37.9834,"Fursan BP","B2C"
"158",2026-01-31 16:55:57.464,"Not Accepted",1,26.5387479409867,37.9694906249642,"01_AlUla_Main_Zone",26.62959,37.92347,"01_AlUla_Main_Zone","B2C"
"159",2026-01-31 16:54:54.376,"Completed",4,26.6023287652762,37.9238018766046,"01_AlUla_Main_Zone",26.5661434995103,37.9582699388266,"01_AlUla_Main_Zone","B2C"
"160",2026-01-31 16:14:44.577,"Not Accepted",1,26.6497,37.90706,"01_AlUla_Main_Zone",26.53459,37.96992,"01_AlUla_Main_Zone","B2C"
"161",2026-01-31 15:24:18.21,"Not Accepted",1,26.5584967,37.9574923,"01_AlUla_Main_Zone",26.6294954,37.9138529,"01_AlUla_Main_Zone","B2C"
"162",2026-01-31 14:30:02.724,"Not Accepted",1,26.6652615582461,37.905337549746,"01_AlUla_Main_Zone",26.6241245,37.914274,"01_AlUla_Main_Zone","B2C"
